Source,Target,Type,Id,Label,Weight,event_id,MMNT-EdgeType,Color
20167,20221,Undirected,9165,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20223,Undirected,9166,workshop-workshop,2,,workshop<--->workshop,"#000000"
20167,20227,Undirected,9167,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20232,Undirected,9168,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20233,Undirected,9169,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20234,Undirected,9170,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20240,Undirected,9171,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20242,Undirected,9172,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20243,Undirected,9173,workshop-workshop,2,,workshop<--->workshop,"#000000"
20167,20245,Undirected,9174,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20246,Undirected,9175,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20247,Undirected,9176,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20248,Undirected,9177,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20251,Undirected,9178,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20252,Undirected,9179,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20253,Undirected,9180,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20256,Undirected,9181,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20258,Undirected,9182,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20259,Undirected,9183,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20261,Undirected,9184,workshop-workshop,1,,workshop<--->workshop,"#000000"
20167,20264,Undirected,9185,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20178,Undirected,9186,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20183,Undirected,9187,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20185,Undirected,9188,workshop-workshop,2,,workshop<--->workshop,"#000000"
20168,20187,Undirected,9189,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20188,Undirected,9190,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20192,Undirected,9191,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20193,Undirected,9192,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20197,Undirected,9193,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20201,Undirected,9194,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20203,Undirected,9195,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20205,Undirected,9196,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20206,Undirected,9197,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20207,Undirected,9198,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20215,Undirected,9199,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20217,Undirected,9200,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20221,Undirected,9201,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20232,Undirected,9202,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20233,Undirected,9203,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20234,Undirected,9204,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20240,Undirected,9205,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20241,Undirected,9206,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20245,Undirected,9207,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20248,Undirected,9208,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20253,Undirected,9209,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20255,Undirected,9210,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20256,Undirected,9211,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20259,Undirected,9212,workshop-workshop,1,,workshop<--->workshop,"#000000"
20168,20264,Undirected,9213,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20171,Undirected,9214,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20172,Undirected,9215,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20173,Undirected,9216,workshop-workshop,2,,workshop<--->workshop,"#000000"
20169,20174,Undirected,9217,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20176,Undirected,9218,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20181,Undirected,9219,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20185,Undirected,9220,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20187,Undirected,9221,workshop-workshop,2,,workshop<--->workshop,"#000000"
20169,20193,Undirected,9222,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20196,Undirected,9223,workshop-workshop,2,,workshop<--->workshop,"#000000"
20169,20198,Undirected,9224,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20208,Undirected,9225,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20214,Undirected,9226,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20218,Undirected,9227,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20227,Undirected,9228,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20231,Undirected,9229,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20234,Undirected,9230,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20235,Undirected,9231,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20243,Undirected,9232,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20244,Undirected,9233,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20250,Undirected,9234,workshop-workshop,2,,workshop<--->workshop,"#000000"
20169,20253,Undirected,9235,workshop-workshop,2,,workshop<--->workshop,"#000000"
20169,20256,Undirected,9236,workshop-workshop,1,,workshop<--->workshop,"#000000"
20169,20257,Undirected,9237,workshop-workshop,2,,workshop<--->workshop,"#000000"
20169,20261,Undirected,9238,workshop-workshop,2,,workshop<--->workshop,"#000000"
20169,20265,Undirected,9239,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20175,Undirected,9240,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20182,Undirected,9241,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20185,Undirected,9242,workshop-workshop,2,,workshop<--->workshop,"#000000"
20170,20187,Undirected,9243,workshop-workshop,2,,workshop<--->workshop,"#000000"
20170,20188,Undirected,9244,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20206,Undirected,9245,workshop-workshop,2,,workshop<--->workshop,"#000000"
20170,20207,Undirected,9246,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20215,Undirected,9247,workshop-workshop,2,,workshop<--->workshop,"#000000"
20170,20218,Undirected,9248,workshop-workshop,2,,workshop<--->workshop,"#000000"
20170,20232,Undirected,9249,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20233,Undirected,9250,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20234,Undirected,9251,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20236,Undirected,9252,workshop-workshop,2,,workshop<--->workshop,"#000000"
20170,20237,Undirected,9253,workshop-workshop,2,,workshop<--->workshop,"#000000"
20170,20240,Undirected,9254,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20248,Undirected,9255,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20251,Undirected,9256,workshop-workshop,2,,workshop<--->workshop,"#000000"
20170,20253,Undirected,9257,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20260,Undirected,9258,workshop-workshop,1,,workshop<--->workshop,"#000000"
20170,20264,Undirected,9259,workshop-workshop,2,,workshop<--->workshop,"#000000"
20171,20173,Undirected,9260,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20176,Undirected,9261,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20178,Undirected,9262,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20181,Undirected,9263,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20185,Undirected,9264,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20187,Undirected,9265,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20188,Undirected,9266,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20191,Undirected,9267,workshop-workshop,2,,workshop<--->workshop,"#000000"
20171,20192,Undirected,9268,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20193,Undirected,9269,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20196,Undirected,9270,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20201,Undirected,9271,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20204,Undirected,9272,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20205,Undirected,9273,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20208,Undirected,9274,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20210,Undirected,9275,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20214,Undirected,9276,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20221,Undirected,9277,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20234,Undirected,9278,workshop-workshop,2,,workshop<--->workshop,"#000000"
20171,20243,Undirected,9279,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20244,Undirected,9280,workshop-workshop,3,,workshop<--->workshop,"#000000"
20171,20248,Undirected,9281,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20250,Undirected,9282,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20253,Undirected,9283,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20255,Undirected,9284,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20257,Undirected,9285,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20261,Undirected,9286,workshop-workshop,1,,workshop<--->workshop,"#000000"
20171,20262,Undirected,9287,workshop-workshop,2,,workshop<--->workshop,"#000000"
20172,20173,Undirected,9288,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20174,Undirected,9289,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20187,Undirected,9290,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20196,Undirected,9291,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20198,Undirected,9292,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20218,Undirected,9293,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20227,Undirected,9294,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20231,Undirected,9295,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20235,Undirected,9296,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20250,Undirected,9297,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20253,Undirected,9298,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20256,Undirected,9299,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20257,Undirected,9300,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20261,Undirected,9301,workshop-workshop,1,,workshop<--->workshop,"#000000"
20172,20265,Undirected,9302,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20174,Undirected,9303,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20175,Undirected,9304,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20176,Undirected,9305,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20181,Undirected,9306,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20185,Undirected,9307,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20186,Undirected,9308,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20187,Undirected,9309,workshop-workshop,2,,workshop<--->workshop,"#000000"
20173,20188,Undirected,9310,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20193,Undirected,9311,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20196,Undirected,9312,workshop-workshop,2,,workshop<--->workshop,"#000000"
20173,20198,Undirected,9313,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20202,Undirected,9314,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20208,Undirected,9315,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20213,Undirected,9316,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20214,Undirected,9317,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20218,Undirected,9318,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20227,Undirected,9319,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20231,Undirected,9320,workshop-workshop,2,,workshop<--->workshop,"#000000"
20173,20234,Undirected,9321,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20235,Undirected,9322,workshop-workshop,2,,workshop<--->workshop,"#000000"
20173,20243,Undirected,9323,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20244,Undirected,9324,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20250,Undirected,9325,workshop-workshop,3,,workshop<--->workshop,"#000000"
20173,20251,Undirected,9326,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20253,Undirected,9327,workshop-workshop,2,,workshop<--->workshop,"#000000"
20173,20256,Undirected,9328,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20257,Undirected,9329,workshop-workshop,2,,workshop<--->workshop,"#000000"
20173,20261,Undirected,9330,workshop-workshop,2,,workshop<--->workshop,"#000000"
20173,20262,Undirected,9331,workshop-workshop,1,,workshop<--->workshop,"#000000"
20173,20265,Undirected,9332,workshop-workshop,2,,workshop<--->workshop,"#000000"
20174,20187,Undirected,9333,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20196,Undirected,9334,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20198,Undirected,9335,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20199,Undirected,9336,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20218,Undirected,9337,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20226,Undirected,9338,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20227,Undirected,9339,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20231,Undirected,9340,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20235,Undirected,9341,workshop-workshop,2,,workshop<--->workshop,"#000000"
20174,20250,Undirected,9342,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20253,Undirected,9343,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20256,Undirected,9344,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20257,Undirected,9345,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20261,Undirected,9346,workshop-workshop,1,,workshop<--->workshop,"#000000"
20174,20265,Undirected,9347,workshop-workshop,2,,workshop<--->workshop,"#000000"
20175,20181,Undirected,9348,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20185,Undirected,9349,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20187,Undirected,9350,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20188,Undirected,9351,workshop-workshop,2,,workshop<--->workshop,"#000000"
20175,20202,Undirected,9352,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20206,Undirected,9353,workshop-workshop,2,,workshop<--->workshop,"#000000"
20175,20215,Undirected,9354,workshop-workshop,2,,workshop<--->workshop,"#000000"
20175,20218,Undirected,9355,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20231,Undirected,9356,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20232,Undirected,9357,workshop-workshop,2,,workshop<--->workshop,"#000000"
20175,20234,Undirected,9358,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20236,Undirected,9359,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20237,Undirected,9360,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20246,Undirected,9361,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20248,Undirected,9362,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20250,Undirected,9363,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20251,Undirected,9364,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20260,Undirected,9365,workshop-workshop,1,,workshop<--->workshop,"#000000"
20175,20264,Undirected,9366,workshop-workshop,2,,workshop<--->workshop,"#000000"
20176,20181,Undirected,9367,workshop-workshop,2,,workshop<--->workshop,"#000000"
20176,20184,Undirected,9368,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20185,Undirected,9369,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20187,Undirected,9370,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20193,Undirected,9371,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20196,Undirected,9372,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20208,Undirected,9373,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20210,Undirected,9374,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20214,Undirected,9375,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20217,Undirected,9376,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20231,Undirected,9377,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20234,Undirected,9378,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20236,Undirected,9379,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20242,Undirected,9380,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20243,Undirected,9381,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20244,Undirected,9382,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20246,Undirected,9383,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20250,Undirected,9384,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20253,Undirected,9385,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20257,Undirected,9386,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20259,Undirected,9387,workshop-workshop,1,,workshop<--->workshop,"#000000"
20176,20261,Undirected,9388,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20182,Undirected,9389,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20191,Undirected,9390,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20192,Undirected,9391,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20194,Undirected,9392,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20197,Undirected,9393,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20200,Undirected,9394,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20210,Undirected,9395,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20224,Undirected,9396,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20228,Undirected,9397,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20232,Undirected,9398,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20234,Undirected,9399,workshop-workshop,1,,workshop<--->workshop,"#000000"
20177,20241,Undirected,9400,workshop-workshop,2,,workshop<--->workshop,"#000000"
20177,20263,Undirected,9401,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20191,Undirected,9402,workshop-workshop,2,,workshop<--->workshop,"#000000"
20178,20192,Undirected,9403,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20197,Undirected,9404,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20201,Undirected,9405,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20203,Undirected,9406,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20204,Undirected,9407,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20205,Undirected,9408,workshop-workshop,2,,workshop<--->workshop,"#000000"
20178,20210,Undirected,9409,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20216,Undirected,9410,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20221,Undirected,9411,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20241,Undirected,9412,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20244,Undirected,9413,workshop-workshop,1,,workshop<--->workshop,"#000000"
20178,20255,Undirected,9414,workshop-workshop,2,,workshop<--->workshop,"#000000"
20178,20262,Undirected,9415,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20180,Undirected,9416,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20181,Undirected,9417,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20182,Undirected,9418,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20190,Undirected,9419,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20193,Undirected,9420,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20194,Undirected,9421,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20198,Undirected,9422,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20200,Undirected,9423,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20202,Undirected,9424,workshop-workshop,2,,workshop<--->workshop,"#000000"
20179,20208,Undirected,9425,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20209,Undirected,9426,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20211,Undirected,9427,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20212,Undirected,9428,workshop-workshop,2,,workshop<--->workshop,"#000000"
20179,20217,Undirected,9429,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20218,Undirected,9430,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20220,Undirected,9431,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20223,Undirected,9432,workshop-workshop,2,,workshop<--->workshop,"#000000"
20179,20227,Undirected,9433,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20242,Undirected,9434,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20243,Undirected,9435,workshop-workshop,2,,workshop<--->workshop,"#000000"
20179,20246,Undirected,9436,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20247,Undirected,9437,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20251,Undirected,9438,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20252,Undirected,9439,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20258,Undirected,9440,workshop-workshop,1,,workshop<--->workshop,"#000000"
20179,20261,Undirected,9441,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20187,Undirected,9442,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20190,Undirected,9443,workshop-workshop,2,,workshop<--->workshop,"#000000"
20180,20193,Undirected,9444,workshop-workshop,2,,workshop<--->workshop,"#000000"
20180,20198,Undirected,9445,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20199,Undirected,9446,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20202,Undirected,9447,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20208,Undirected,9448,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20209,Undirected,9449,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20211,Undirected,9450,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20212,Undirected,9451,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20215,Undirected,9452,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20217,Undirected,9453,workshop-workshop,2,,workshop<--->workshop,"#000000"
20180,20220,Undirected,9454,workshop-workshop,2,,workshop<--->workshop,"#000000"
20180,20223,Undirected,9455,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20226,Undirected,9456,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20228,Undirected,9457,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20232,Undirected,9458,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20233,Undirected,9459,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20236,Undirected,9460,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20243,Undirected,9461,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20246,Undirected,9462,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20247,Undirected,9463,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20248,Undirected,9464,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20250,Undirected,9465,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20251,Undirected,9466,workshop-workshop,1,,workshop<--->workshop,"#000000"
20180,20252,Undirected,9467,workshop-workshop,2,,workshop<--->workshop,"#000000"
20180,20258,Undirected,9468,workshop-workshop,2,,workshop<--->workshop,"#000000"
20180,20260,Undirected,9469,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20182,Undirected,9470,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20184,Undirected,9471,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20185,Undirected,9472,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20187,Undirected,9473,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20188,Undirected,9474,workshop-workshop,2,,workshop<--->workshop,"#000000"
20181,20191,Undirected,9475,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20193,Undirected,9476,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20194,Undirected,9477,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20196,Undirected,9478,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20200,Undirected,9479,workshop-workshop,2,,workshop<--->workshop,"#000000"
20181,20201,Undirected,9480,workshop-workshop,2,,workshop<--->workshop,"#000000"
20181,20202,Undirected,9481,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20206,Undirected,9482,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20208,Undirected,9483,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20209,Undirected,9484,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20210,Undirected,9485,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20214,Undirected,9486,workshop-workshop,3,,workshop<--->workshop,"#000000"
20181,20215,Undirected,9487,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20217,Undirected,9488,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20218,Undirected,9489,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20219,Undirected,9490,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20222,Undirected,9491,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20223,Undirected,9492,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20224,Undirected,9493,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20228,Undirected,9494,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20231,Undirected,9495,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20232,Undirected,9496,workshop-workshop,2,,workshop<--->workshop,"#000000"
20181,20234,Undirected,9497,workshop-workshop,2,,workshop<--->workshop,"#000000"
20181,20236,Undirected,9498,workshop-workshop,2,,workshop<--->workshop,"#000000"
20181,20238,Undirected,9499,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20241,Undirected,9500,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20242,Undirected,9501,workshop-workshop,2,,workshop<--->workshop,"#000000"
20181,20243,Undirected,9502,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20244,Undirected,9503,workshop-workshop,1,,workshop<--->workshop,"#000000"
20181,20246,Undirected,9504,workshop-workshop,3,,workshop<--->workshop,"#000000"
